sample_id,stem,city,sar_path,opt_path,lab_path,split
500,WenZhou_05_02_01_02,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_02_SAR_500.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_02_Optical_500.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_02_Label_500.tif,val
501,WenZhou_05_02_01_03,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_03_SAR_501.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_03_Optical_501.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_03_Label_501.tif,val
502,WenZhou_05_02_01_04,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_04_SAR_502.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_04_Optical_502.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_04_Label_502.tif,val
503,WenZhou_05_02_01_05,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_05_SAR_503.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_05_Optical_503.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_05_Label_503.tif,val
504,WenZhou_05_02_01_06,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_06_SAR_504.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_06_Optical_504.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_06_Label_504.tif,val
505,WenZhou_05_02_01_07,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_07_SAR_505.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_07_Optical_505.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_07_Label_505.tif,val
506,WenZhou_05_02_01_08,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_08_SAR_506.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_08_Optical_506.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_08_Label_506.tif,val
507,WenZhou_05_02_01_09,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_01_09_SAR_507.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_01_09_Optical_507.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_01_09_Label_507.tif,val
508,WenZhou_05_02_02_01,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_01_SAR_508.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_01_Optical_508.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_01_Label_508.tif,val
509,WenZhou_05_02_02_02,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_02_SAR_509.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_02_Optical_509.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_02_Label_509.tif,val
510,WenZhou_05_02_02_03,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_03_SAR_510.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_03_Optical_510.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_03_Label_510.tif,val
511,WenZhou_05_02_02_04,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_04_SAR_511.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_04_Optical_511.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_04_Label_511.tif,val
512,WenZhou_05_02_02_05,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_05_SAR_512.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_05_Optical_512.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_05_Label_512.tif,val
513,WenZhou_05_02_02_06,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_06_SAR_513.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_06_Optical_513.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_06_Label_513.tif,val
514,WenZhou_05_02_02_07,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_07_SAR_514.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_07_Optical_514.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_07_Label_514.tif,val
515,WenZhou_05_02_02_08,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_08_SAR_515.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_08_Optical_515.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_08_Label_515.tif,val
516,WenZhou_05_02_02_09,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_02_09_SAR_516.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_02_09_Optical_516.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_02_09_Label_516.tif,val
517,WenZhou_05_02_03_01,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_01_SAR_517.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_01_Optical_517.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_01_Label_517.tif,val
518,WenZhou_05_02_03_02,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_02_SAR_518.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_02_Optical_518.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_02_Label_518.tif,val
519,WenZhou_05_02_03_03,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_03_SAR_519.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_03_Optical_519.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_03_Label_519.tif,test
520,WenZhou_05_02_03_04,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_04_SAR_520.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_04_Optical_520.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_04_Label_520.tif,test
521,WenZhou_05_02_03_05,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_05_SAR_521.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_05_Optical_521.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_05_Label_521.tif,test
522,WenZhou_05_02_03_06,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_06_SAR_522.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_06_Optical_522.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_06_Label_522.tif,test
523,WenZhou_05_02_03_07,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_07_SAR_523.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_07_Optical_523.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_07_Label_523.tif,test
524,WenZhou_05_02_03_08,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_08_SAR_524.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_08_Optical_524.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_08_Label_524.tif,test
525,WenZhou_05_02_03_09,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_03_09_SAR_525.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_03_09_Optical_525.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_03_09_Label_525.tif,test
526,WenZhou_05_02_04_01,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_01_SAR_526.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_01_Optical_526.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_01_Label_526.tif,test
527,WenZhou_05_02_04_02,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_02_SAR_527.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_02_Optical_527.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_02_Label_527.tif,test
528,WenZhou_05_02_04_03,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_03_SAR_528.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_03_Optical_528.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_03_Label_528.tif,test
529,WenZhou_05_02_04_04,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_04_SAR_529.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_04_Optical_529.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_04_Label_529.tif,test
530,WenZhou_05_02_04_05,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_05_SAR_530.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_05_Optical_530.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_05_Label_530.tif,test
531,WenZhou_05_02_04_06,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_06_SAR_531.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_06_Optical_531.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_06_Label_531.tif,test
532,WenZhou_05_02_04_07,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_07_SAR_532.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_07_Optical_532.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_07_Label_532.tif,test
533,WenZhou_05_02_04_08,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_08_SAR_533.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_08_Optical_533.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_08_Label_533.tif,test
534,WenZhou_05_02_04_09,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_04_09_SAR_534.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_04_09_Optical_534.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_04_09_Label_534.tif,test
535,WenZhou_05_02_05_01,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_01_SAR_535.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_01_Optical_535.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_01_Label_535.tif,test
536,WenZhou_05_02_05_02,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_02_SAR_536.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_02_Optical_536.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_02_Label_536.tif,test
537,WenZhou_05_02_05_03,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_03_SAR_537.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_03_Optical_537.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_03_Label_537.tif,test
538,WenZhou_05_02_05_04,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_04_SAR_538.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_04_Optical_538.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_04_Label_538.tif,test
539,WenZhou_05_02_05_05,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_05_SAR_539.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_05_Optical_539.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_05_Label_539.tif,test
540,WenZhou_05_02_05_06,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_06_SAR_540.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_06_Optical_540.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_06_Label_540.tif,test
541,WenZhou_05_02_05_07,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_07_SAR_541.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_07_Optical_541.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_07_Label_541.tif,test
542,WenZhou_05_02_05_08,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_08_SAR_542.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_08_Optical_542.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_08_Label_542.tif,test
543,WenZhou_05_02_05_09,WenZhou,dl\data\extracted\SAR_1024\WenZhou_05_02_05_09_SAR_543.tif,dl\data\extracted\OPT_1024\WenZhou_05_02_05_09_Optical_543.tif,dl\data\extracted\LAB_1024\WenZhou_05_02_05_09_Label_543.tif,test
544,TaiZhou_06_01_01_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_01_01_SAR_544.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_01_01_Optical_544.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_01_01_Label_544.tif,test
545,TaiZhou_06_01_01_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_01_02_SAR_545.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_01_02_Optical_545.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_01_02_Label_545.tif,test
546,TaiZhou_06_01_01_03,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_01_03_SAR_546.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_01_03_Optical_546.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_01_03_Label_546.tif,test
547,TaiZhou_06_01_02_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_02_01_SAR_547.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_02_01_Optical_547.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_02_01_Label_547.tif,test
548,TaiZhou_06_01_02_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_02_02_SAR_548.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_02_02_Optical_548.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_02_02_Label_548.tif,test
549,TaiZhou_06_01_02_03,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_02_03_SAR_549.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_02_03_Optical_549.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_02_03_Label_549.tif,test
550,TaiZhou_06_01_03_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_03_01_SAR_550.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_03_01_Optical_550.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_03_01_Label_550.tif,test
551,TaiZhou_06_01_03_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_03_02_SAR_551.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_03_02_Optical_551.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_03_02_Label_551.tif,test
552,TaiZhou_06_01_03_03,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_01_03_03_SAR_552.tif,dl\data\extracted\OPT_1024\TaiZhou_06_01_03_03_Optical_552.tif,dl\data\extracted\LAB_1024\TaiZhou_06_01_03_03_Label_552.tif,test
553,TaiZhou_06_02_01_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_02_01_01_SAR_553.tif,dl\data\extracted\OPT_1024\TaiZhou_06_02_01_01_Optical_553.tif,dl\data\extracted\LAB_1024\TaiZhou_06_02_01_01_Label_553.tif,test
554,TaiZhou_06_02_01_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_02_01_02_SAR_554.tif,dl\data\extracted\OPT_1024\TaiZhou_06_02_01_02_Optical_554.tif,dl\data\extracted\LAB_1024\TaiZhou_06_02_01_02_Label_554.tif,test
555,TaiZhou_06_02_02_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_02_02_01_SAR_555.tif,dl\data\extracted\OPT_1024\TaiZhou_06_02_02_01_Optical_555.tif,dl\data\extracted\LAB_1024\TaiZhou_06_02_02_01_Label_555.tif,test
556,TaiZhou_06_02_02_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_02_02_02_SAR_556.tif,dl\data\extracted\OPT_1024\TaiZhou_06_02_02_02_Optical_556.tif,dl\data\extracted\LAB_1024\TaiZhou_06_02_02_02_Label_556.tif,test
557,TaiZhou_06_03_01_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_01_01_SAR_557.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_01_01_Optical_557.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_01_01_Label_557.tif,test
558,TaiZhou_06_03_01_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_01_02_SAR_558.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_01_02_Optical_558.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_01_02_Label_558.tif,test
559,TaiZhou_06_03_01_03,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_01_03_SAR_559.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_01_03_Optical_559.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_01_03_Label_559.tif,test
560,TaiZhou_06_03_02_01,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_02_01_SAR_560.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_02_01_Optical_560.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_02_01_Label_560.tif,test
561,TaiZhou_06_03_02_02,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_02_02_SAR_561.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_02_02_Optical_561.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_02_02_Label_561.tif,test
562,TaiZhou_06_03_02_03,TaiZhou,dl\data\extracted\SAR_1024\TaiZhou_06_03_02_03_SAR_562.tif,dl\data\extracted\OPT_1024\TaiZhou_06_03_02_03_Optical_562.tif,dl\data\extracted\LAB_1024\TaiZhou_06_03_02_03_Label_562.tif,test
563,NingBo_07_01_01_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_01_SAR_563.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_01_Optical_563.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_01_Label_563.tif,test
564,NingBo_07_01_01_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_02_SAR_564.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_02_Optical_564.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_02_Label_564.tif,test
565,NingBo_07_01_01_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_03_SAR_565.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_03_Optical_565.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_03_Label_565.tif,test
566,NingBo_07_01_01_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_04_SAR_566.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_04_Optical_566.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_04_Label_566.tif,test
567,NingBo_07_01_01_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_05_SAR_567.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_05_Optical_567.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_05_Label_567.tif,test
568,NingBo_07_01_01_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_01_06_SAR_568.tif,dl\data\extracted\OPT_1024\NingBo_07_01_01_06_Optical_568.tif,dl\data\extracted\LAB_1024\NingBo_07_01_01_06_Label_568.tif,test
569,NingBo_07_01_02_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_01_SAR_569.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_01_Optical_569.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_01_Label_569.tif,test
570,NingBo_07_01_02_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_02_SAR_570.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_02_Optical_570.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_02_Label_570.tif,test
571,NingBo_07_01_02_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_03_SAR_571.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_03_Optical_571.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_03_Label_571.tif,test
572,NingBo_07_01_02_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_04_SAR_572.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_04_Optical_572.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_04_Label_572.tif,test
573,NingBo_07_01_02_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_05_SAR_573.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_05_Optical_573.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_05_Label_573.tif,test
574,NingBo_07_01_02_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_02_06_SAR_574.tif,dl\data\extracted\OPT_1024\NingBo_07_01_02_06_Optical_574.tif,dl\data\extracted\LAB_1024\NingBo_07_01_02_06_Label_574.tif,test
575,NingBo_07_01_03_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_01_SAR_575.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_01_Optical_575.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_01_Label_575.tif,test
576,NingBo_07_01_03_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_02_SAR_576.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_02_Optical_576.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_02_Label_576.tif,test
577,NingBo_07_01_03_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_03_SAR_577.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_03_Optical_577.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_03_Label_577.tif,test
578,NingBo_07_01_03_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_04_SAR_578.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_04_Optical_578.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_04_Label_578.tif,test
579,NingBo_07_01_03_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_05_SAR_579.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_05_Optical_579.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_05_Label_579.tif,test
580,NingBo_07_01_03_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_03_06_SAR_580.tif,dl\data\extracted\OPT_1024\NingBo_07_01_03_06_Optical_580.tif,dl\data\extracted\LAB_1024\NingBo_07_01_03_06_Label_580.tif,test
581,NingBo_07_01_04_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_01_SAR_581.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_01_Optical_581.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_01_Label_581.tif,test
582,NingBo_07_01_04_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_02_SAR_582.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_02_Optical_582.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_02_Label_582.tif,test
583,NingBo_07_01_04_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_03_SAR_583.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_03_Optical_583.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_03_Label_583.tif,test
584,NingBo_07_01_04_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_04_SAR_584.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_04_Optical_584.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_04_Label_584.tif,test
585,NingBo_07_01_04_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_05_SAR_585.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_05_Optical_585.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_05_Label_585.tif,test
586,NingBo_07_01_04_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_04_06_SAR_586.tif,dl\data\extracted\OPT_1024\NingBo_07_01_04_06_Optical_586.tif,dl\data\extracted\LAB_1024\NingBo_07_01_04_06_Label_586.tif,test
587,NingBo_07_01_05_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_01_SAR_587.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_01_Optical_587.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_01_Label_587.tif,test
588,NingBo_07_01_05_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_02_SAR_588.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_02_Optical_588.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_02_Label_588.tif,test
589,NingBo_07_01_05_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_03_SAR_589.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_03_Optical_589.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_03_Label_589.tif,test
590,NingBo_07_01_05_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_04_SAR_590.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_04_Optical_590.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_04_Label_590.tif,test
591,NingBo_07_01_05_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_05_SAR_591.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_05_Optical_591.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_05_Label_591.tif,test
592,NingBo_07_01_05_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_05_06_SAR_592.tif,dl\data\extracted\OPT_1024\NingBo_07_01_05_06_Optical_592.tif,dl\data\extracted\LAB_1024\NingBo_07_01_05_06_Label_592.tif,test
593,NingBo_07_01_06_01,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_01_SAR_593.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_01_Optical_593.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_01_Label_593.tif,test
594,NingBo_07_01_06_02,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_02_SAR_594.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_02_Optical_594.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_02_Label_594.tif,test
595,NingBo_07_01_06_03,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_03_SAR_595.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_03_Optical_595.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_03_Label_595.tif,test
596,NingBo_07_01_06_04,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_04_SAR_596.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_04_Optical_596.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_04_Label_596.tif,test
597,NingBo_07_01_06_05,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_05_SAR_597.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_05_Optical_597.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_05_Label_597.tif,test
598,NingBo_07_01_06_06,NingBo,dl\data\extracted\SAR_1024\NingBo_07_01_06_06_SAR_598.tif,dl\data\extracted\OPT_1024\NingBo_07_01_06_06_Optical_598.tif,dl\data\extracted\LAB_1024\NingBo_07_01_06_06_Label_598.tif,test
599,ZhangJiaKou_08_01_01_01,ZhangJiaKou,dl\data\extracted\SAR_1024\ZhangJiaKou_08_01_01_01_SAR_599.tif,dl\data\extracted\OPT_1024\ZhangJiaKou_08_01_01_01_Optical_599.tif,dl\data\extracted\LAB_1024\ZhangJiaKou_08_01_01_01_Label_599.tif,test
